brand,logo_url,brand_id,category
A BATHING APE,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte8375byte_cedf2c6ad46d2ac60f0c2f86cbccffcd_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte8375byte_cedf2c6ad46d2ac60f0c2f86cbccffcd,bags
acme de la vie,"https://cdn-img.thepoizon.ru/source-img/brand-img//98504b7f8c614077aecd7f483b588bab-10310.png?x-oss-process=image/format,webp/resize,w_63,h_63",98504b7f8c614077aecd7f483b588bab-10310,bags
Acne Studios,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230706/aa04826f3878441a926c2948d6615970.png?x-oss-process=image/format,webp/resize,w_63,h_63",aa04826f3878441a926c2948d6615970,bags
ADER ERROR,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230706/52298d59ba074151b068962b467773c7.png?x-oss-process=image/format,webp/resize,w_63,h_63",52298d59ba074151b068962b467773c7,bags
Adidas,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte24108byte_fc70f4c88211e100fe6c29a6f4a46a96_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte24108byte_fc70f4c88211e100fe6c29a6f4a46a96,bags
Adidas Neo,"https://cdn-img.thepoizon.ru/source-img/brand-img//718b84ac5c7b4d7dac9ef34efe06ce9a-10139.png?x-oss-process=image/format,webp/resize,w_63,h_63",718b84ac5c7b4d7dac9ef34efe06ce9a-10139,bags
adidas originals,"https://cdn-img.thepoizon.ru/node-common/f1b8089c-a8ae-30eb-74fa-7e1d5df25519-174-174.png?x-oss-process=image/format,webp/resize,w_63,h_63",f1b8089c-a8ae-30eb-74fa-7e1d5df25519-174-174,bags
Air Jordan,"https://cdn-img.thepoizon.ru/node-common/91b2eec8-e614-e684-b913-ccf4abcb5d61-140-140.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",91b2eec8-e614-e684-b913-ccf4abcb5d61-140-140,bags
Alexander McQueen,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230113/11a0ea65be0d4838aef4fae7862456e5.png?x-oss-process=image/format,webp/resize,w_63,h_63",11a0ea65be0d4838aef4fae7862456e5,bags
alexander wang,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230104/5256cfd2ff8746e3911828365596aac5.png?x-oss-process=image/format,webp/resize,w_63,h_63",5256cfd2ff8746e3911828365596aac5,bags
Alloy,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/e199a698a9b84304a298d3f8fc4c7385.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",e199a698a9b84304a298d3f8fc4c7385,bags
Alo Yoga,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/99dc5439a34b4ef29e8e40a87261f7ca.?x-oss-process=image/format,webp/resize,w_63,h_63",99dc5439a34b4ef29e8e40a87261f7ca,bags
AMERICAN TOURISTER,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/3853adf33a6a49ae831a9886d6fcd744.png?x-oss-process=image/format,webp/resize,w_63,h_63",3853adf33a6a49ae831a9886d6fcd744,bags
And Wander,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/b84c917d89ce413384de9dd0308968a8.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",b84c917d89ce413384de9dd0308968a8,bags
ANTA,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte925102byte_5d9ca8cebc2286d70ef66f4f4a8f2983_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte925102byte_5d9ca8cebc2286d70ef66f4f4a8f2983,bags
Apm Monaco,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/c2fcd27d3f564c5c8932e1785b78baed.png?x-oss-process=image/format,webp/resize,w_63,h_63",c2fcd27d3f564c5c8932e1785b78baed,bags
Arcteryx,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230202/a3574ee256344218b986b68034d406b7.png?x-oss-process=image/format,webp/resize,w_63,h_63",a3574ee256344218b986b68034d406b7,bags
arena,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230706/371bb84584cd48da93a6ec52697a96e1.png?x-oss-process=image/format,webp/resize,w_63,h_63",371bb84584cd48da93a6ec52697a96e1,bags
Asics,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte3352byte_31e3a9553fef833c3004a84c4c016093_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte3352byte_31e3a9553fef833c3004a84c4c016093,bags
Balenciaga,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230210/f9e4a90b36c74fe2ba1b89c5475d5ecb.png?x-oss-process=image/format,webp/resize,w_63,h_63",f9e4a90b36c74fe2ba1b89c5475d5ecb,bags
BALLY,"https://cdn-img.thepoizon.ru/source-img/brand-img//6b8d64d8489a451683d566bf28e1552f-1000436.png?x-oss-process=image/format,webp/resize,w_63,h_63",6b8d64d8489a451683d566bf28e1552f-1000436,bags
BEASTER,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230706/b91a2c8a061f4c5a9ca4a6b514479a4e.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",b91a2c8a061f4c5a9ca4a6b514479a4e,bags
Bottega Veneta,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte33797byte_cfc1eb6a2da12681e440ff6f5a33d4e0_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte33797byte_cfc1eb6a2da12681e440ff6f5a33d4e0,bags
Boy London,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte12032byte_dc8badd06954530bab52bee2dcd2281e_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte12032byte_dc8badd06954530bab52bee2dcd2281e,bags
Burberry,"https://cdn-img.thepoizon.ru/source-img/brand-img//a99fc96bb7074a239337ee35cde9553d-10032.png?x-oss-process=image/format,webp/resize,w_63,h_63",a99fc96bb7074a239337ee35cde9553d-10032,bags
BURTON,"https://cdn-img.thepoizon.ru/node-common/YnVydG9uLSVFNSVCMSVCMSVFNiVBMCU4NzE2MjYxNjIzOTkxMzE=.png?x-oss-process=image/format,webp/resize,w_63,h_63",YnVydG9uLSVFNSVCMSVCMSVFNiVBMCU4NzE2MjYxNjIzOTkxMzE=,bags
BVLGARI,"https://cdn-img.thepoizon.ru/source-img/brand-img//23c9dad62cf743ffb3e0520adad0fb85-10270.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",23c9dad62cf743ffb3e0520adad0fb85-10270,bags
Calvin Klein,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230109/0baf22ac190647e29d80894712a5e5c1.png?x-oss-process=image/format,webp/resize,w_63,h_63",0baf22ac190647e29d80894712a5e5c1,bags
CAMEL,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230221/38446086359d4c4ab09b9f87d2256873.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",38446086359d4c4ab09b9f87d2256873,bags
Carhartt,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte23290byte_7f3066acd0097e02fa633de0edec8893_w350h350.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte23290byte_7f3066acd0097e02fa633de0edec8893,bags
Carhartt WIP,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte9975byte_222768bbe7d7daffed18c85090de6153_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte9975byte_222768bbe7d7daffed18c85090de6153,bags
CDG,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230210/624d56487c94432a8f1f136f68caf1d5.png?x-oss-process=image/format,webp/resize,w_63,h_63",624d56487c94432a8f1f136f68caf1d5,bags
CDG Play,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte30859byte_4b1af0b2a9bc9007a3f0c5385fea1f8d_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte30859byte_4b1af0b2a9bc9007a3f0c5385fea1f8d,bags
Champion,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte21403byte_6995f22e76a1a203f4f4dfd3ff43c21b_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte21403byte_6995f22e76a1a203f4f4dfd3ff43c21b,bags
CHANEL,"https://cdn-img.thepoizon.ru/node-common/JUU5JUE2JTk5JUU1JUE1JTg4JUU1JTg0JUJGMTYzNTk5ODE3ODQwMQ==.png?x-oss-process=image/format,webp/resize,w_63,h_63",JUU5JUE2JTk5JUU1JUE1JTg4JUU1JTg0JUJGMTYzNTk5ODE3ODQwMQ==,bags
Chloé,"https://cdn-img.thepoizon.ru/source-img/brand-img//79b690f7211b435495c2feb0a6982021-1000025.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",79b690f7211b435495c2feb0a6982021-1000025,bags
COACH,"https://cdn-img.thepoizon.ru/source-img/brand-img//1cb56cae74fd4a32bfed7fc8a3721ae7-10229.png?x-oss-process=image/format,webp/resize,w_63,h_63",1cb56cae74fd4a32bfed7fc8a3721ae7-10229,bags
Columbia,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/4c62401943bb40cbb282e20b7ca97b06.png?x-oss-process=image/format,webp/resize,w_63,h_63",4c62401943bb40cbb282e20b7ca97b06,bags
Converse,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte8272byte_078b04a261c1bb1c868f1522c7ddcefc_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte8272byte_078b04a261c1bb1c868f1522c7ddcefc,bags
COPERNI,"https://cdn-img.thepoizon.ru/f5ab3a6d11dd4fedbd5f488d9dacece6.jfif?x-oss-process=image/format,webp/resize,w_63,h_63",f5ab3a6d11dd4fedbd5f488d9dacece6,bags
COS,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/414a8b1fdae44d61a6b38848814424e6.png?x-oss-process=image/format,webp/resize,w_63,h_63",414a8b1fdae44d61a6b38848814424e6,bags
DESCENTE,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/59324d9ee8a24a7d93d2abf02aa1990e.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",59324d9ee8a24a7d93d2abf02aa1990e,bags
DEUTER,"https://cdn-img.thepoizon.ru/dbe99162fb02457795b0ab39a515dc41.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",dbe99162fb02457795b0ab39a515dc41,bags
Dickies,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte33841byte_3a70a29d26bb00d2b829043019d7a275_w466h466.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte33841byte_3a70a29d26bb00d2b829043019d7a275,bags
DIESEL,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230210/bf747ab76c0643358b7fdfd4c4ba1653.png?x-oss-process=image/format,webp/resize,w_63,h_63",bf747ab76c0643358b7fdfd4c4ba1653,bags
DIOR,"https://cdn-img.thepoizon.ru/node-common/c05749cb-be77-cfa1-d997-1cc1f85153ac-174-174.png?x-oss-process=image/format,webp/resize,w_63,h_63",c05749cb-be77-cfa1-d997-1cc1f85153ac-174-174,bags
Diplomat,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230704/dacc658b58954e818c41bbe4d928c421.png?x-oss-process=image/format,webp/resize,w_63,h_63",dacc658b58954e818c41bbe4d928c421,bags
Disney,"https://cdn-img.thepoizon.ru/8e3caee4496c43efbe762d9a95bbd19f.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",8e3caee4496c43efbe762d9a95bbd19f,bags
Divoom,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/a043a42b5a334a3fb8954664b0b8a6d9.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",a043a42b5a334a3fb8954664b0b8a6d9,bags
Doughnut,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/2f017a030e844ee4a42f29609e679fa5.png?x-oss-process=image/format,webp/resize,w_63,h_63",2f017a030e844ee4a42f29609e679fa5,bags
Dr.Martens,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230111/2fb56b11180446708dd55dec86afb36d.png?x-oss-process=image/format,webp/resize,w_63,h_63",2fb56b11180446708dd55dec86afb36d,bags
Drew House,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230104/74cbd1fca4ae42208806e18b81f56753.png?x-oss-process=image/format,webp/resize,w_63,h_63",74cbd1fca4ae42208806e18b81f56753,bags
EASTPAK,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/d1ac3db888d949c792f4464883daa948.?x-oss-process=image/format,webp/resize,w_63,h_63",d1ac3db888d949c792f4464883daa948,bags
ECHOLAC,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230704/a09263a764424e7db03712d265ef157f.png?x-oss-process=image/format,webp/resize,w_63,h_63",a09263a764424e7db03712d265ef157f,bags
ELLE,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/88a292f4f5504938af2839b94b2e2ab4.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",88a292f4f5504938af2839b94b2e2ab4,bags
Emotional World,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/d8d264db2e7a4c53907b26efdf2733a6.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",d8d264db2e7a4c53907b26efdf2733a6,bags
EMPORIO ARMANI,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte22342byte_7060a8a9b7c6b335143673f5417a1944_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte22342byte_7060a8a9b7c6b335143673f5417a1944,bags
ENSHADOWER,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte22050byte_5e297e0a9126adc19891d3dca161d91a_w580h580.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte22050byte_5e297e0a9126adc19891d3dca161d91a,bags
EVISU,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte8745byte_0ba5f52e059d3e91803a05843c2b22e2_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte8745byte_0ba5f52e059d3e91803a05843c2b22e2,bags
FAIRWHALE,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/7a6a3a3db4144da989dac51119d19cd3.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",7a6a3a3db4144da989dac51119d19cd3,bags
Fear of God,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230104/d03806e6c3d54147829f1fe696346912.png?x-oss-process=image/format,webp/resize,w_63,h_63",d03806e6c3d54147829f1fe696346912,bags
Fear Of God Essentials,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte23329byte_3e247b5d598f7da36a1af24d08cb9ad8_w350h350.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte23329byte_3e247b5d598f7da36a1af24d08cb9ad8,bags
FENDI,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte3735byte_363b11ad1f4b34f6b165818fe14ded88_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte3735byte_363b11ad1f4b34f6b165818fe14ded88,bags
FERRAGAMO,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230216/527b4c69057d48d890d89b16653f7b44.jpeg?x-oss-process=image/format,webp/resize,w_63,h_63",527b4c69057d48d890d89b16653f7b44,bags
FILA,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte24479byte_79cb074cf3d73a420d75a435aee91fe2_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte24479byte_79cb074cf3d73a420d75a435aee91fe2,bags
FILA FUSION,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/dcf10cdfb4fe412eae9f10c848b0e71e.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",dcf10cdfb4fe412eae9f10c848b0e71e,bags
FIND KAPOOR,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/d32074208627452abdde409168e75c2d.png?x-oss-process=image/format,webp/resize,w_63,h_63",d32074208627452abdde409168e75c2d,bags
Fjallraven,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/b4b72550601e41a991b45399a50a94ca.png?x-oss-process=image/format,webp/resize,w_63,h_63",b4b72550601e41a991b45399a50a94ca,bags
FRED PERRY,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/126ebb46af064315a8f2b09d2859a54d.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",126ebb46af064315a8f2b09d2859a54d,bags
Furla,"https://cdn-img.thepoizon.ru/source-img/brand-img//981ce7a705644afab6a4f757f4458077-1000281.png?x-oss-process=image/format,webp/resize,w_63,h_63",981ce7a705644afab6a4f757f4458077-1000281,bags
GAP,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/1e2ebce94bd74c8780de775461d4e93c.png?x-oss-process=image/format,webp/resize,w_63,h_63",1e2ebce94bd74c8780de775461d4e93c,bags
Givenchy,"https://cdn-identify-operate.thepoizon.ru/du_app/2019/image/news_byte23368byte_51dcde3cd1f5ef90c5734249bcd17af0_w150h150.png?x-oss-process=image/format,webp/resize,w_63,h_63",news_byte23368byte_51dcde3cd1f5ef90c5734249bcd17af0,bags
GOOD BAI,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230707/856e66407cfb493b96a078b4ac2e3738.jpg?x-oss-process=image/format,webp/resize,w_63,h_63",856e66407cfb493b96a078b4ac2e3738,bags
GOYARD,"https://cdn-img.thepoizon.ru/pro-img/cut-img/20230406/d78ad3fbb96040fa9d5c5238045bf7cf.png?x-oss-process=image/format,webp/resize,w_63,h_63",d78ad3fbb96040fa9d5c5238045bf7cf,bags
